2016-04-13 01:59:40.262446, cache hit
2016-04-13 01:59:45.533928, cache hit
2016-04-13 01:59:50.628225, cache hit
2016-04-13 01:59:55.719851, cache hit
2016-04-13 02:00:01.804474, cache hit
2016-04-13 02:00:06.908943, cache hit
2016-04-13 02:00:11.998923, cache hit
2016-04-13 02:00:17.112599, cache hit
2016-04-13 02:00:22.192920, cache hit
2016-04-13 02:00:27.274293, cache hit
2016-04-13 02:00:32.362597, cache hit
2016-04-13 02:00:37.454538, cache hit
2016-04-13 02:00:42.532547, cache hit
2016-04-13 02:00:47.621700, cache hit
2016-04-13 02:00:52.703467, cache hit
2016-04-13 02:00:57.783686, cache hit
2016-04-13 02:01:02.864883, cache hit
2016-04-13 02:01:07.960223, cache hit
2016-04-13 02:01:13.040078, cache hit
2016-04-13 02:01:18.128795, cache hit
2016-04-13 02:01:23.207330, cache hit
2016-04-13 02:01:28.293653, cache hit
2016-04-13 02:01:33.389256, cache hit
2016-04-13 02:01:38.499377, cache hit
2016-04-13 02:01:43.583879, cache hit
2016-04-13 02:01:48.686675, cache hit
2016-04-13 02:01:53.778062, cache hit
2016-04-13 02:01:58.904303, cache hit
2016-04-13 02:02:04.025318, cache hit
2016-04-13 02:02:09.121356, cache hit
2016-04-13 02:02:14.322071, cache hit
2016-04-13 02:02:19.414595, cache hit
2016-04-13 02:02:24.607390, cache hit
2016-04-13 02:02:29.729051, cache hit
2016-04-13 02:02:34.861933, cache hit
2016-04-13 02:02:39.961029, cache hit
2016-04-13 02:02:45.161397, cache hit
2016-04-13 02:02:50.341021, cache hit
2016-04-13 02:02:55.476955, cache hit
2016-04-13 02:03:00.626922, cache hit
2016-04-13 02:03:05.719665, cache hit
2016-04-13 02:03:10.872947, cache hit
2016-04-13 02:03:15.962552, cache hit
2016-04-13 02:03:21.069667, cache hit
2016-04-13 02:03:26.163601, cache hit
2016-04-13 02:03:31.262445, cache hit
2016-04-13 02:03:37.364085, cache hit
2016-04-13 02:03:42.459646, cache hit
2016-04-13 02:03:48.536630, cache hit
