2016-04-11 20:52:03.853069, cache hit
2016-04-11 20:52:08.976038, cache hit
2016-04-11 20:52:14.046131, cache hit
2016-04-11 20:52:19.113667, cache hit
2016-04-11 20:52:24.195126, cache hit
2016-04-11 20:52:29.292743, cache hit
2016-04-11 20:52:34.375256, cache hit
2016-04-11 20:52:39.450688, cache miss
2016-04-11 20:52:44.587825, cache miss
2016-04-11 20:52:49.749789, cache hit
2016-04-11 20:52:54.860312, cache hit
2016-04-11 20:53:00.066959, cache miss
2016-04-11 20:53:05.182050, cache hit
2016-04-11 20:53:10.258981, cache hit
2016-04-11 20:53:15.536008, cache hit
2016-04-11 20:53:20.603073, cache hit
2016-04-11 20:53:25.691267, cache hit
2016-04-11 20:53:30.755786, cache hit
2016-04-11 20:53:35.809923, cache hit
2016-04-11 20:53:40.860285, cache hit
2016-04-11 20:53:45.905651, cache hit
2016-04-11 20:53:50.939879, cache hit
2016-04-11 20:53:55.975639, cache hit
2016-04-11 20:54:01.023613, cache hit
2016-04-11 20:54:06.063013, cache hit
2016-04-11 20:54:11.098143, cache hit
2016-04-11 20:54:16.131907, cache hit
2016-04-11 20:54:21.170948, cache hit
2016-04-11 20:54:26.210946, cache hit
2016-04-11 20:54:31.236087, cache hit
2016-04-11 20:54:36.282368, cache hit
2016-04-11 20:54:41.336561, cache hit
2016-04-11 20:54:46.384068, cache hit
2016-04-11 20:54:51.438990, cache hit
2016-04-11 20:54:56.525765, cache hit
2016-04-11 20:55:01.636873, cache hit
2016-04-11 20:55:06.739196, cache hit
2016-04-11 20:55:11.826651, cache hit
2016-04-11 20:55:16.894920, cache hit
2016-04-11 20:55:21.959730, cache hit
2016-04-11 20:55:27.036940, cache hit
2016-04-11 20:55:32.104622, cache hit
2016-04-11 20:55:37.160152, cache hit
2016-04-11 20:55:42.206958, cache hit
2016-04-11 20:55:47.255459, cache hit
