2016-04-11 18:01:49.313316, cache miss
2016-04-11 18:01:54.490833, cache miss
2016-04-11 18:01:59.726767, cache miss
2016-04-11 18:02:04.834624, cache miss
2016-04-11 18:02:49.264808, cache hit
2016-04-11 18:02:55.271674, cache hit
2016-04-11 18:03:00.400765, cache hit
2016-04-11 18:03:05.514481, cache hit
2016-04-11 18:03:11.568966, cache hit
2016-04-11 18:03:16.731416, cache miss
2016-04-11 18:03:22.053004, cache miss
2016-04-11 18:03:27.125358, cache miss
2016-04-11 18:03:32.581049, cache miss
2016-04-11 18:03:37.637790, cache miss
2016-04-11 18:03:42.694247, cache miss
2016-04-11 18:03:47.743648, cache miss
2016-04-11 18:03:52.889063, cache miss
2016-04-11 18:03:58.785611, cache miss
2016-04-11 18:04:03.821501, cache miss
2016-04-11 18:04:08.922529, cache miss
2016-04-11 18:04:14.037125, cache miss
2016-04-11 18:04:19.165371, cache hit
2016-04-11 18:04:24.365498, cache hit
2016-04-11 18:04:29.433544, cache hit
2016-04-11 18:04:34.569348, cache hit
2016-04-11 18:04:39.707129, cache hit
2016-04-11 18:04:44.806775, cache hit
2016-04-11 18:04:49.890923, cache hit
2016-04-11 18:04:55.036979, cache hit
2016-04-11 18:05:00.152669, cache hit
2016-04-11 18:05:05.245368, cache miss
2016-04-11 18:05:10.349581, cache miss
2016-04-11 18:05:15.383375, cache miss
2016-04-11 18:05:20.411338, cache miss
2016-04-11 18:05:25.459997, cache miss
2016-04-11 18:05:30.533550, cache miss
2016-04-11 18:05:35.629199, cache miss
2016-04-11 18:05:40.655294, cache miss
2016-04-11 18:05:45.823810, cache miss
2016-04-11 18:05:50.857466, cache miss
2016-04-11 18:05:55.900040, cache miss
2016-04-11 18:06:00.943085, cache miss
2016-04-11 18:06:05.997300, cache miss
2016-04-11 18:06:11.041591, cache miss
2016-04-11 18:06:16.082922, cache miss
2016-04-11 18:06:21.138582, cache miss
2016-04-11 18:06:26.179388, cache miss
2016-04-11 18:06:31.211571, cache miss
2016-04-11 18:06:36.274343, cache miss
2016-04-11 18:06:41.303267, cache miss
2016-04-11 18:06:46.330908, cache miss
2016-04-11 18:06:51.540835, cache miss
2016-04-11 18:06:56.625839, cache miss
2016-04-11 18:07:01.667342, cache hit
2016-04-11 18:07:06.756140, cache hit
2016-04-11 18:07:11.796601, cache hit
2016-04-11 18:07:16.875898, cache hit
2016-04-11 18:07:21.945295, cache miss
2016-04-11 18:07:27.008260, cache miss
2016-04-11 18:07:32.054957, cache miss
2016-04-11 18:07:37.184667, cache miss
2016-04-11 18:07:42.295108, cache miss
2016-04-11 18:08:43.884423, cache miss
2016-04-11 18:08:50.933553, cache miss
2016-04-11 18:08:58.771347, cache miss
2016-04-11 18:09:05.814269, cache miss
2016-04-11 18:09:12.857599, cache miss
2016-04-11 18:09:19.890587, cache miss
2016-04-11 18:09:26.913279, cache miss
2016-04-11 18:09:33.935130, cache miss
2016-04-11 18:09:41.052915, cache miss
2016-04-11 18:09:48.095646, cache miss
2016-04-11 18:09:53.558524, cache miss
2016-04-11 18:10:01.053290, cache miss
2016-04-11 18:10:08.085515, cache miss
2016-04-11 18:10:15.128316, cache miss
2016-04-11 18:10:22.178115, cache miss
2016-04-11 18:10:29.202312, cache miss
2016-04-11 18:10:36.299982, cache miss
2016-04-11 18:10:43.470727, cache miss
2016-04-11 18:10:48.790244, cache miss
2016-04-11 18:10:53.860866, cache miss
2016-04-11 18:10:58.918949, cache miss
2016-04-11 18:11:04.003192, cache miss
2016-04-11 18:11:09.059218, cache miss
2016-04-11 18:11:14.127130, cache miss
2016-04-11 18:11:19.208497, cache miss
2016-04-11 18:11:24.269928, cache miss
2016-04-11 18:11:29.330312, cache miss
2016-04-11 18:11:34.408581, cache miss
2016-04-11 18:11:39.437286, cache miss
2016-04-11 18:11:44.521505, cache miss
2016-04-11 18:11:49.549832, cache miss
2016-04-11 18:11:54.580619, cache miss
2016-04-11 18:11:59.619206, cache miss
2016-04-11 18:12:04.664916, cache miss
2016-04-11 18:12:09.689937, cache miss
2016-04-11 18:12:14.775794, cache miss
2016-04-11 18:12:19.809673, cache miss
2016-04-11 18:12:24.842077, cache miss
2016-04-11 18:12:29.877260, cache miss
2016-04-11 18:12:34.939771, cache miss
2016-04-11 18:12:39.979218, cache miss
2016-04-11 18:12:45.028504, cache miss
2016-04-11 18:12:50.059492, cache miss
2016-04-11 18:12:55.092407, cache miss
2016-04-11 18:13:00.121559, cache miss
2016-04-11 18:13:05.162780, cache miss
2016-04-11 18:13:10.189624, cache miss
2016-04-11 18:13:15.218853, cache miss
2016-04-11 18:13:20.287574, cache miss
2016-04-11 18:13:25.330144, cache miss
2016-04-11 18:13:30.358450, cache miss
2016-04-11 18:13:35.383907, cache miss
2016-04-11 18:13:40.411470, cache miss
2016-04-11 18:13:45.449488, cache miss
2016-04-11 18:13:50.476814, cache miss
2016-04-11 18:13:55.502721, cache miss
2016-04-11 18:14:00.528675, cache miss
2016-04-11 18:14:05.595148, cache miss
2016-04-11 18:14:10.643064, cache miss
2016-04-11 18:14:15.678820, cache miss
2016-04-11 18:14:20.711930, cache miss
2016-04-11 18:14:25.776973, cache miss
2016-04-11 18:14:30.817744, cache miss
2016-04-11 18:14:35.880693, cache miss
2016-04-11 18:14:40.909807, cache miss
2016-04-11 18:14:45.958180, cache miss
2016-04-11 18:14:50.998129, cache miss
2016-04-11 18:14:56.038064, cache miss
2016-04-11 18:15:01.099987, cache miss
2016-04-11 18:15:06.127469, cache miss
2016-04-11 18:15:11.168279, cache miss
2016-04-11 18:15:16.196319, cache miss
2016-04-11 18:15:21.244774, cache miss
2016-04-11 18:15:26.275204, cache miss
2016-04-11 18:15:31.311499, cache miss
2016-04-11 18:15:36.338551, cache miss
2016-04-11 18:15:41.427173, cache miss
2016-04-11 18:15:46.462696, cache miss
2016-04-11 18:15:51.494632, cache miss
2016-04-11 18:15:56.534398, cache miss
2016-04-11 18:16:01.578801, cache miss
2016-04-11 18:16:06.605963, cache miss
2016-04-11 18:16:11.645005, cache miss
2016-04-11 18:16:16.671547, cache miss
2016-04-11 18:16:21.699882, cache miss
2016-04-11 18:16:26.773497, cache miss
2016-04-11 18:16:31.820533, cache miss
2016-04-11 18:16:36.853240, cache miss
2016-04-11 18:16:41.890329, cache miss
2016-04-11 18:16:46.980258, cache miss
2016-04-11 18:16:52.031858, cache miss
2016-04-11 18:16:57.074009, cache miss
2016-04-11 18:17:02.110039, cache miss
2016-04-11 18:17:07.133928, cache miss
2016-04-11 18:17:12.179265, cache miss
2016-04-11 18:17:17.299108, cache miss
2016-04-11 18:17:22.325134, cache miss
2016-04-11 18:17:27.360837, cache miss
2016-04-11 18:17:32.402909, cache miss
2016-04-11 18:17:37.471546, cache miss
2016-04-11 18:17:42.515311, cache miss
2016-04-11 18:17:47.575735, cache miss
2016-04-11 18:17:52.603361, cache miss
2016-04-11 18:17:57.674129, cache miss
2016-04-11 18:18:02.741884, cache miss
2016-04-11 18:18:07.783019, cache miss
2016-04-11 18:18:12.857750, cache miss
2016-04-11 18:18:17.901968, cache miss
2016-04-11 18:18:22.952396, cache miss
2016-04-11 18:18:27.979203, cache miss
2016-04-11 18:18:33.012089, cache miss
2016-04-11 18:18:38.099099, cache miss
2016-04-11 18:18:43.155920, cache miss
2016-04-11 18:18:48.207035, cache miss
2016-04-11 18:18:53.251957, cache miss
2016-04-11 18:18:58.315796, cache miss
2016-04-11 18:19:03.370912, cache hit
2016-04-11 18:19:08.414891, cache hit
2016-04-11 18:19:13.462079, cache hit
2016-04-11 18:19:18.504852, cache hit
2016-04-11 18:19:23.560742, cache hit
2016-04-11 18:19:28.611227, cache hit
2016-04-11 18:19:33.650390, cache hit
2016-04-11 18:19:38.694165, cache hit
2016-04-11 18:19:43.740662, cache hit
2016-04-11 18:19:48.792340, cache hit
2016-04-11 18:19:53.817284, cache hit
